,i/cout,\lam/\lam_max,stage
0,0.0,1.0,1
1,0.015625,0.9532049894332886,1
2,0.03125,0.9146537184715271,1
3,0.046875,0.8995551466941833,1
4,0.0625,0.8603578805923462,1
5,0.078125,0.8421128392219543,1
6,0.09375,0.8347479104995728,1
7,0.109375,0.7931698560714722,1
8,0.125,0.6873027682304382,1
9,0.140625,0.6518142223358154,1
10,0.15625,0.633137047290802,1
11,0.171875,0.6240969896316528,1
12,0.1875,0.6071631908416748,1
13,0.203125,0.5996690988540649,1
14,0.21875,0.5792754292488098,1
15,0.234375,0.5603792071342468,1
16,0.25,0.5349785685539246,1
17,0.265625,0.5131410956382751,1
18,0.28125,0.49998512864112854,1
19,0.296875,0.4936685860157013,1
20,0.3125,0.47034522891044617,1
21,0.328125,0.46862348914146423,1
22,0.34375,0.4496772885322571,1
23,0.359375,0.4411804974079132,1
24,0.375,0.4240068197250366,1
25,0.390625,0.4094504714012146,1
26,0.40625,0.3962913453578949,1
27,0.421875,0.38107311725616455,1
28,0.4375,0.3731425702571869,1
29,0.453125,0.3658400774002075,1
30,0.46875,0.3581887185573578,1
31,0.484375,0.35327115654945374,1
32,0.5,0.3476981222629547,1
33,0.515625,0.34090831875801086,1
34,0.53125,0.33400577306747437,1
35,0.546875,0.31652137637138367,1
36,0.5625,0.30280348658561707,1
37,0.578125,0.29828643798828125,1
38,0.59375,0.28945761919021606,1
39,0.609375,0.28228437900543213,1
40,0.625,0.27070263028144836,1
41,0.640625,0.2641260623931885,1
42,0.65625,0.2558927834033966,1
43,0.671875,0.25216972827911377,1
44,0.6875,0.2495468109846115,1
45,0.703125,0.24242447316646576,1
46,0.71875,0.23803852498531342,1
47,0.734375,0.23179255425930023,1
48,0.75,0.22330999374389648,1
49,0.765625,0.21335458755493164,1
50,0.78125,0.20144794881343842,1
51,0.796875,0.1970403790473938,1
52,0.8125,0.19454634189605713,1
53,0.828125,0.19164380431175232,1
54,0.84375,0.18243342638015747,1
55,0.859375,0.17783048748970032,1
56,0.875,0.17433258891105652,1
57,0.890625,0.17198848724365234,1
58,0.90625,0.1595451533794403,1
59,0.921875,0.15315066277980804,1
60,0.9375,0.14571475982666016,1
61,0.953125,0.14495190978050232,1
62,0.96875,0.1047356054186821,1
63,0.984375,0.07183314859867096,1
64,0.0,1.0,2
65,0.0078125,0.9873682260513306,2
66,0.015625,0.9827426075935364,2
67,0.0234375,0.9620705246925354,2
68,0.03125,0.9133738875389099,2
69,0.0390625,0.9010005593299866,2
70,0.046875,0.8858993649482727,2
71,0.0546875,0.8594269752502441,2
72,0.0625,0.8547301888465881,2
73,0.0703125,0.8522787690162659,2
74,0.078125,0.8249828815460205,2
75,0.0859375,0.8186686635017395,2
76,0.09375,0.7976841330528259,2
77,0.1015625,0.7843824028968811,2
78,0.109375,0.7782984972000122,2
79,0.1171875,0.7687137126922607,2
80,0.125,0.7592151165008545,2
81,0.1328125,0.748508095741272,2
82,0.140625,0.7421301603317261,2
83,0.1484375,0.7343453764915466,2
84,0.15625,0.7159850597381592,2
85,0.1640625,0.6957263350486755,2
86,0.171875,0.6899874210357666,2
87,0.1796875,0.6846158504486084,2
88,0.1875,0.671750009059906,2
89,0.1953125,0.6666744351387024,2
90,0.203125,0.6565600037574768,2
91,0.2109375,0.6479713320732117,2
92,0.21875,0.6448772549629211,2
93,0.2265625,0.6342811584472656,2
94,0.234375,0.6276694536209106,2
95,0.2421875,0.6221314668655396,2
96,0.25,0.6102055311203003,2
97,0.2578125,0.5983715653419495,2
98,0.265625,0.5900970101356506,2
99,0.2734375,0.5825771689414978,2
100,0.28125,0.5803197622299194,2
101,0.2890625,0.5637836456298828,2
102,0.296875,0.5576647520065308,2
103,0.3046875,0.5530248880386353,2
104,0.3125,0.5513551235198975,2
105,0.3203125,0.53290194272995,2
106,0.328125,0.5249471068382263,2
107,0.3359375,0.5210020542144775,2
108,0.34375,0.5175553560256958,2
109,0.3515625,0.49490660429000854,2
110,0.359375,0.4931548237800598,2
111,0.3671875,0.47897836565971375,2
112,0.375,0.4739272892475128,2
113,0.3828125,0.4650307893753052,2
114,0.390625,0.4574829936027527,2
115,0.3984375,0.4555557072162628,2
116,0.40625,0.4509793817996979,2
117,0.4140625,0.44309860467910767,2
118,0.421875,0.432801216840744,2
119,0.4296875,0.4295515716075897,2
120,0.4375,0.4266960322856903,2
121,0.4453125,0.42157435417175293,2
122,0.453125,0.41572725772857666,2
123,0.4609375,0.41292181611061096,2
124,0.46875,0.40428173542022705,2
125,0.4765625,0.3952089846134186,2
126,0.484375,0.39181551337242126,2
127,0.4921875,0.388380765914917,2
128,0.5,0.3864077031612396,2
129,0.5078125,0.3791770935058594,2
130,0.515625,0.3745010495185852,2
131,0.5234375,0.37047699093818665,2
132,0.53125,0.3612096309661865,2
133,0.5390625,0.36088669300079346,2
134,0.546875,0.35816729068756104,2
135,0.5546875,0.35554277896881104,2
136,0.5625,0.3507382571697235,2
137,0.5703125,0.3480903208255768,2
138,0.578125,0.3383486866950989,2
139,0.5859375,0.3342079222202301,2
140,0.59375,0.3314211964607239,2
141,0.6015625,0.32831257581710815,2
142,0.609375,0.32349759340286255,2
143,0.6171875,0.3190690875053406,2
144,0.625,0.31865131855010986,2
145,0.6328125,0.3147936463356018,2
146,0.640625,0.3128818869590759,2
147,0.6484375,0.312442421913147,2
148,0.65625,0.3069065511226654,2
149,0.6640625,0.30552488565444946,2
150,0.671875,0.3027912676334381,2
151,0.6796875,0.2978741526603699,2
152,0.6875,0.2967433035373688,2
153,0.6953125,0.2929706871509552,2
154,0.703125,0.2867210805416107,2
155,0.7109375,0.284837931394577,2
156,0.71875,0.2802779972553253,2
157,0.7265625,0.2769181728363037,2
158,0.734375,0.27260178327560425,2
159,0.7421875,0.27028873562812805,2
160,0.75,0.269080251455307,2
161,0.7578125,0.2670135498046875,2
162,0.765625,0.2645955979824066,2
163,0.7734375,0.261836439371109,2
164,0.78125,0.25701308250427246,2
165,0.7890625,0.2535839080810547,2
166,0.796875,0.25173911452293396,2
167,0.8046875,0.25026702880859375,2
168,0.8125,0.24706187844276428,2
169,0.8203125,0.24407678842544556,2
170,0.828125,0.24318136274814606,2
171,0.8359375,0.2400141805410385,2
172,0.84375,0.23510093986988068,2
173,0.8515625,0.23445598781108856,2
174,0.859375,0.23051048815250397,2
175,0.8671875,0.22799080610275269,2
176,0.875,0.2251497358083725,2
177,0.8828125,0.22451096773147583,2
178,0.890625,0.2230280041694641,2
179,0.8984375,0.21541136503219604,2
180,0.90625,0.21109025180339813,2
181,0.9140625,0.20876483619213104,2
182,0.921875,0.20435135066509247,2
183,0.9296875,0.20340028405189514,2
184,0.9375,0.20155884325504303,2
185,0.9453125,0.19946706295013428,2
186,0.953125,0.19333872199058533,2
187,0.9609375,0.19263920187950134,2
188,0.96875,0.19030702114105225,2
189,0.9765625,0.18680407106876373,2
190,0.984375,0.17845328152179718,2
191,0.9921875,0.1770426481962204,2
192,0.0,1.0,3
193,0.00390625,0.85350501537323,3
194,0.0078125,0.7339466214179993,3
195,0.01171875,0.7070044279098511,3
196,0.015625,0.6636884212493896,3
197,0.01953125,0.6506478786468506,3
198,0.0234375,0.6270872950553894,3
199,0.02734375,0.6256722211837769,3
200,0.03125,0.6124195456504822,3
201,0.03515625,0.6082159280776978,3
202,0.0390625,0.5979644060134888,3
203,0.04296875,0.587578296661377,3
204,0.046875,0.5771431922912598,3
205,0.05078125,0.5738575458526611,3
206,0.0546875,0.5666754245758057,3
207,0.05859375,0.5537707805633545,3
208,0.0625,0.5518046617507935,3
209,0.06640625,0.5479004383087158,3
210,0.0703125,0.5432291626930237,3
211,0.07421875,0.5380622744560242,3
212,0.078125,0.5281408429145813,3
213,0.08203125,0.5221365690231323,3
214,0.0859375,0.5152528285980225,3
215,0.08984375,0.5120891332626343,3
216,0.09375,0.507593035697937,3
217,0.09765625,0.5014156103134155,3
