,i/cout,\lam/\lam_max,stage
0,0.0,1.0,1
1,0.015625,0.9525832533836365,1
2,0.03125,0.9275680184364319,1
3,0.046875,0.9008617997169495,1
4,0.0625,0.8819307684898376,1
5,0.078125,0.855898380279541,1
6,0.09375,0.8427515625953674,1
7,0.109375,0.8073521852493286,1
8,0.125,0.7931824922561646,1
9,0.140625,0.7637048959732056,1
10,0.15625,0.7458665370941162,1
11,0.171875,0.7289057970046997,1
12,0.1875,0.7003323435783386,1
13,0.203125,0.6858296394348145,1
14,0.21875,0.6731134653091431,1
15,0.234375,0.6609283089637756,1
16,0.25,0.6500248908996582,1
17,0.265625,0.6459499001502991,1
18,0.28125,0.6215206980705261,1
19,0.296875,0.6051441431045532,1
20,0.3125,0.5871170163154602,1
21,0.328125,0.572699785232544,1
22,0.34375,0.5662211179733276,1
23,0.359375,0.5520850419998169,1
24,0.375,0.5394871830940247,1
25,0.390625,0.5335098505020142,1
26,0.40625,0.5144616365432739,1
27,0.421875,0.510388195514679,1
28,0.4375,0.4927853047847748,1
29,0.453125,0.48922669887542725,1
30,0.46875,0.4740196168422699,1
31,0.484375,0.46400031447410583,1
32,0.5,0.4488445818424225,1
33,0.515625,0.4374823272228241,1
34,0.53125,0.4317272901535034,1
35,0.546875,0.42140963673591614,1
36,0.5625,0.4157595932483673,1
37,0.578125,0.4037500023841858,1
38,0.59375,0.39535605907440186,1
39,0.609375,0.38991308212280273,1
40,0.625,0.37735939025878906,1
41,0.640625,0.3738584816455841,1
42,0.65625,0.3702560365200043,1
43,0.671875,0.3613486886024475,1
44,0.6875,0.3524949550628662,1
45,0.703125,0.3403567671775818,1
46,0.71875,0.32891058921813965,1
47,0.734375,0.3280613422393799,1
48,0.75,0.3253135085105896,1
49,0.765625,0.30987635254859924,1
50,0.78125,0.3077450096607208,1
51,0.796875,0.29861781001091003,1
52,0.8125,0.29569804668426514,1
53,0.828125,0.28890562057495117,1
54,0.84375,0.27724727988243103,1
55,0.859375,0.26062706112861633,1
56,0.875,0.25049251317977905,1
57,0.890625,0.2435823529958725,1
58,0.90625,0.2394600659608841,1
59,0.921875,0.22395247220993042,1
60,0.9375,0.2231706827878952,1
61,0.953125,0.21672649681568146,1
62,0.96875,0.19363833963871002,1
63,0.984375,0.18490354716777802,1
64,0.0,1.0,2
65,0.0078125,0.7313650846481323,2
66,0.015625,0.6476244330406189,2
67,0.0234375,0.641261100769043,2
68,0.03125,0.6007369160652161,2
69,0.0390625,0.5899858474731445,2
70,0.046875,0.573235273361206,2
71,0.0546875,0.5602200031280518,2
72,0.0625,0.5482431054115295,2
73,0.0703125,0.5450827479362488,2
74,0.078125,0.5266428589820862,2
75,0.0859375,0.5190044641494751,2
76,0.09375,0.5116040706634521,2
77,0.1015625,0.5036997199058533,2
78,0.109375,0.49199557304382324,2
79,0.1171875,0.4820820391178131,2
80,0.125,0.465810626745224,2
81,0.1328125,0.4566810727119446,2
82,0.140625,0.44852539896965027,2
83,0.1484375,0.4424894154071808,2
84,0.15625,0.43628138303756714,2
85,0.1640625,0.4342789947986603,2
86,0.171875,0.4277803599834442,2
87,0.1796875,0.42558184266090393,2
88,0.1875,0.4173174798488617,2
89,0.1953125,0.4101129174232483,2
90,0.203125,0.40732166171073914,2
91,0.2109375,0.40367692708969116,2
92,0.21875,0.39735281467437744,2
93,0.2265625,0.39131537079811096,2
94,0.234375,0.3879145681858063,2
95,0.2421875,0.3837747573852539,2
96,0.25,0.3834182620048523,2
97,0.2578125,0.3774964511394501,2
98,0.265625,0.37253960967063904,2
99,0.2734375,0.3704557716846466,2
100,0.28125,0.3657688498497009,2
101,0.2890625,0.36348390579223633,2
102,0.296875,0.3566991686820984,2
103,0.3046875,0.35286062955856323,2
104,0.3125,0.3494240641593933,2
105,0.3203125,0.3469763696193695,2
106,0.328125,0.3421429991722107,2
107,0.3359375,0.3407514989376068,2
108,0.34375,0.3374227285385132,2
109,0.3515625,0.3364574611186981,2
110,0.359375,0.3344869315624237,2
111,0.3671875,0.3328508734703064,2
112,0.375,0.3311523199081421,2
113,0.3828125,0.32594358921051025,2
114,0.390625,0.3232102692127228,2
115,0.3984375,0.3219100534915924,2
116,0.40625,0.31619754433631897,2
117,0.4140625,0.310371458530426,2
118,0.421875,0.3086392283439636,2
119,0.4296875,0.30683326721191406,2
120,0.4375,0.30529582500457764,2
121,0.4453125,0.30269917845726013,2
122,0.453125,0.30006614327430725,2
123,0.4609375,0.2991698682308197,2
124,0.46875,0.29481273889541626,2
125,0.4765625,0.2907995581626892,2
126,0.484375,0.2876051366329193,2
127,0.4921875,0.28370845317840576,2
128,0.5,0.282745361328125,2
129,0.5078125,0.27978965640068054,2
130,0.515625,0.2779744863510132,2
131,0.5234375,0.27710941433906555,2
132,0.53125,0.2712855041027069,2
133,0.5390625,0.2700920104980469,2
134,0.546875,0.2671312093734741,2
135,0.5546875,0.26224198937416077,2
136,0.5625,0.26103460788726807,2
137,0.5703125,0.2598194181919098,2
138,0.578125,0.25818249583244324,2
139,0.5859375,0.2553013563156128,2
140,0.59375,0.25377407670021057,2
141,0.6015625,0.25133296847343445,2
142,0.609375,0.2504127323627472,2
143,0.6171875,0.24694187939167023,2
144,0.625,0.24624475836753845,2
145,0.6328125,0.2447824478149414,2
146,0.640625,0.24134713411331177,2
147,0.6484375,0.24083496630191803,2
148,0.65625,0.2386179268360138,2
149,0.6640625,0.23406147956848145,2
150,0.671875,0.232012078166008,2
151,0.6796875,0.23071926832199097,2
152,0.6875,0.2281520813703537,2
153,0.6953125,0.22712242603302002,2
154,0.703125,0.22024233639240265,2
155,0.7109375,0.2196187525987625,2
156,0.71875,0.21674813330173492,2
157,0.7265625,0.21597622334957123,2
158,0.734375,0.21474753320217133,2
159,0.7421875,0.2114480584859848,2
160,0.75,0.20930244028568268,2
161,0.7578125,0.20736727118492126,2
162,0.765625,0.20532052218914032,2
163,0.7734375,0.2046002447605133,2
164,0.78125,0.20190514624118805,2
165,0.7890625,0.20038841664791107,2
166,0.796875,0.19626998901367188,2
167,0.8046875,0.19576382637023926,2
168,0.8125,0.19432756304740906,2
169,0.8203125,0.1919817477464676,2
170,0.828125,0.18846343457698822,2
171,0.8359375,0.18726423382759094,2
172,0.84375,0.1831875443458557,2
173,0.8515625,0.18129393458366394,2
174,0.859375,0.17943868041038513,2
175,0.8671875,0.17826908826828003,2
176,0.875,0.1758832186460495,2
177,0.8828125,0.17347370088100433,2
178,0.890625,0.17204760015010834,2
179,0.8984375,0.16960717737674713,2
180,0.90625,0.168550044298172,2
181,0.9140625,0.16567617654800415,2
182,0.921875,0.1624022275209427,2
183,0.9296875,0.15972132980823517,2
184,0.9375,0.15904130041599274,2
185,0.9453125,0.15435397624969482,2
186,0.953125,0.15091876685619354,2
187,0.9609375,0.14782777428627014,2
188,0.96875,0.14431923627853394,2
189,0.9765625,0.1396663784980774,2
190,0.984375,0.1349213719367981,2
191,0.9921875,0.1310400664806366,2
192,0.0,1.0,3
193,0.00390625,0.6588564515113831,3
194,0.0078125,0.5861139297485352,3
195,0.01171875,0.5754392743110657,3
196,0.015625,0.543037474155426,3
197,0.01953125,0.5319778323173523,3
198,0.0234375,0.5286098122596741,3
199,0.02734375,0.5198561549186707,3
200,0.03125,0.4951629340648651,3
201,0.03515625,0.4941566586494446,3
202,0.0390625,0.47847050428390503,3
203,0.04296875,0.47402921319007874,3
204,0.046875,0.46958982944488525,3
205,0.05078125,0.4577482044696808,3
206,0.0546875,0.4522671103477478,3
207,0.05859375,0.4482863247394562,3
208,0.0625,0.4399905800819397,3
209,0.06640625,0.43967553973197937,3
210,0.0703125,0.43242838978767395,3
