,i/cout,\lam/\lam_max,stage
80,0.125,0.5391016602516174,2
81,0.1328125,0.530469536781311,2
82,0.140625,0.525626003742218,2
83,0.1484375,0.5112366080284119,2
84,0.15625,0.5100745558738708,2
85,0.1640625,0.5066023468971252,2
86,0.171875,0.5042398571968079,2
87,0.1796875,0.49827665090560913,2
88,0.1875,0.4906782805919647,2
89,0.1953125,0.4820980727672577,2
90,0.203125,0.4751220643520355,2
91,0.2109375,0.47198352217674255,2
92,0.21875,0.47048071026802063,2
93,0.2265625,0.4628756046295166,2
94,0.234375,0.4618664085865021,2
95,0.2421875,0.45246434211730957,2
96,0.25,0.4509570002555847,2
97,0.2578125,0.4475298523902893,2
98,0.265625,0.44157877564430237,2
99,0.2734375,0.43948885798454285,2
100,0.28125,0.4365011751651764,2
101,0.2890625,0.42950692772865295,2
102,0.296875,0.41698992252349854,2
103,0.3046875,0.41393157839775085,2
104,0.3125,0.4134569764137268,2
105,0.3203125,0.4079892933368683,2
106,0.328125,0.39959949254989624,2
107,0.3359375,0.39489099383354187,2
108,0.34375,0.39436134696006775,2
109,0.3515625,0.3900694251060486,2
110,0.359375,0.3860383927822113,2
111,0.3671875,0.38327813148498535,2
112,0.375,0.3765845000743866,2
113,0.3828125,0.373747855424881,2
114,0.390625,0.36722397804260254,2
115,0.3984375,0.36413827538490295,2
116,0.40625,0.3576458990573883,2
117,0.4140625,0.35329753160476685,2
118,0.421875,0.35158586502075195,2
119,0.4296875,0.34765928983688354,2
120,0.4375,0.3447931408882141,2
121,0.4453125,0.3417508602142334,2
122,0.453125,0.33587074279785156,2
123,0.4609375,0.33106744289398193,2
124,0.46875,0.32928815484046936,2
125,0.4765625,0.3257056772708893,2
126,0.484375,0.3237507939338684,2
127,0.4921875,0.31867605447769165,2
128,0.5,0.3162887990474701,2
129,0.5078125,0.31284844875335693,2
130,0.515625,0.3101921081542969,2
131,0.5234375,0.3052208125591278,2
132,0.53125,0.3038828372955322,2
133,0.5390625,0.29998281598091125,2
134,0.546875,0.2976211905479431,2
135,0.5546875,0.29291847348213196,2
136,0.5625,0.29073792695999146,2
137,0.5703125,0.28686848282814026,2
138,0.578125,0.2824747860431671,2
139,0.5859375,0.2818237841129303,2
140,0.59375,0.27510836720466614,2
141,0.6015625,0.27337712049484253,2
142,0.609375,0.2719750702381134,2
143,0.6171875,0.270173579454422,2
144,0.625,0.2656919062137604,2
145,0.6328125,0.26078975200653076,2
146,0.640625,0.25780194997787476,2
147,0.6484375,0.25476470589637756,2
148,0.65625,0.251688688993454,2
149,0.6640625,0.2493913322687149,2
150,0.671875,0.24508561193943024,2
151,0.6796875,0.23822590708732605,2
152,0.6875,0.23762327432632446,2
153,0.6953125,0.23397603631019592,2
154,0.703125,0.23169875144958496,2
155,0.7109375,0.23088839650154114,2
156,0.71875,0.22669006884098053,2
157,0.7265625,0.22388741374015808,2
158,0.734375,0.22147662937641144,2
159,0.7421875,0.22019241750240326,2
160,0.75,0.21233801543712616,2
161,0.7578125,0.20813584327697754,2
162,0.765625,0.2041122317314148,2
163,0.7734375,0.20270466804504395,2
164,0.78125,0.20179402828216553,2
165,0.7890625,0.1959356814622879,2
166,0.796875,0.1953178197145462,2
167,0.8046875,0.19240538775920868,2
168,0.8125,0.18865759670734406,2
169,0.8203125,0.1850399672985077,2
170,0.828125,0.18210509419441223,2
171,0.8359375,0.1770852953195572,2
172,0.84375,0.17440812289714813,2
173,0.8515625,0.16949881613254547,2
174,0.859375,0.16541112959384918,2
175,0.8671875,0.16153056919574738,2
176,0.875,0.15971718728542328,2
177,0.8828125,0.15669268369674683,2
178,0.890625,0.1540364772081375,2
179,0.8984375,0.15086577832698822,2
180,0.90625,0.15053576231002808,2
181,0.9140625,0.14377999305725098,2
182,0.921875,0.1382651925086975,2
183,0.9296875,0.1358679085969925,2
184,0.9375,0.1302422285079956,2
185,0.9453125,0.12800262868404388,2
186,0.953125,0.11989825963973999,2
187,0.9609375,0.114512600004673,2
188,0.96875,0.10879194736480713,2
189,0.9765625,0.096300408244133,2
190,0.984375,0.06433766335248947,2
191,0.9921875,0.06320418417453766,2
192,0.0,1.0,3
193,0.00390625,0.5954751372337341,3
194,0.0078125,0.585923433303833,3
195,0.01171875,0.5548629760742188,3
196,0.015625,0.5331597924232483,3
197,0.01953125,0.5018726587295532,3
198,0.0234375,0.4904938340187073,3
199,0.02734375,0.4814237058162689,3
200,0.03125,0.4635808765888214,3
201,0.03515625,0.4557059407234192,3
202,0.0390625,0.4429439306259155,3
203,0.04296875,0.43772587180137634,3
204,0.046875,0.4274980127811432,3
205,0.05078125,0.41899824142456055,3
206,0.0546875,0.4145662486553192,3
207,0.05859375,0.40816226601600647,3
208,0.0625,0.40637078881263733,3
209,0.06640625,0.4020339548587799,3
210,0.0703125,0.4010462760925293,3
211,0.07421875,0.3905889689922333,3
212,0.078125,0.38287708163261414,3
213,0.08203125,0.37849366664886475,3
214,0.0859375,0.37398460507392883,3
215,0.08984375,0.37249067425727844,3
216,0.09375,0.3679582476615906,3
217,0.09765625,0.3649269640445709,3
218,0.1015625,0.3617464303970337,3
219,0.10546875,0.35650011897087097,3
220,0.109375,0.3537745773792267,3
221,0.11328125,0.3515337109565735,3
222,0.1171875,0.3484439253807068,3
223,0.12109375,0.3471600115299225,3
224,0.125,0.3435073494911194,3
225,0.12890625,0.34155264496803284,3
226,0.1328125,0.3392452597618103,3
227,0.13671875,0.33586692810058594,3
228,0.140625,0.3316965699195862,3
229,0.14453125,0.3266397714614868,3
230,0.1484375,0.3255777060985565,3
231,0.15234375,0.32265806198120117,3
232,0.15625,0.31962117552757263,3
233,0.16015625,0.3189859390258789,3
234,0.1640625,0.31405651569366455,3
235,0.16796875,0.3135419189929962,3
236,0.171875,0.310506671667099,3
237,0.17578125,0.30807381868362427,3
238,0.1796875,0.3054184913635254,3
239,0.18359375,0.3048032820224762,3
240,0.1875,0.3043516278266907,3
241,0.19140625,0.30185696482658386,3
242,0.1953125,0.29952165484428406,3
243,0.19921875,0.2980019748210907,3
244,0.203125,0.2959463894367218,3
245,0.20703125,0.2950308918952942,3
246,0.2109375,0.2922300398349762,3
247,0.21484375,0.29135823249816895,3
248,0.21875,0.2903401851654053,3
249,0.22265625,0.2869655191898346,3
250,0.2265625,0.2864573895931244,3
251,0.23046875,0.2840138077735901,3
252,0.234375,0.2825833857059479,3
253,0.23828125,0.2811774015426636,3
254,0.2421875,0.278331458568573,3
255,0.24609375,0.2774779200553894,3
256,0.25,0.27594754099845886,3
257,0.25390625,0.2734028398990631,3
258,0.2578125,0.2723158001899719,3
259,0.26171875,0.2700949013233185,3
260,0.265625,0.2685326635837555,3
261,0.26953125,0.26605895161628723,3
262,0.2734375,0.26556938886642456,3
263,0.27734375,0.2635824382305145,3
264,0.28125,0.2621791362762451,3
265,0.28515625,0.2613530158996582,3
266,0.2890625,0.26036083698272705,3
267,0.29296875,0.25837692618370056,3
268,0.296875,0.25671085715293884,3
269,0.30078125,0.25541552901268005,3
270,0.3046875,0.25382426381111145,3
271,0.30859375,0.253466933965683,3
272,0.3125,0.2505311369895935,3
273,0.31640625,0.24922539293766022,3
274,0.3203125,0.24859122931957245,3
275,0.32421875,0.24691666662693024,3
276,0.328125,0.24593739211559296,3
277,0.33203125,0.2446569949388504,3
278,0.3359375,0.24254150688648224,3
279,0.33984375,0.24227437376976013,3
280,0.34375,0.24150654673576355,3
281,0.34765625,0.23948395252227783,3
282,0.3515625,0.23878934979438782,3
283,0.35546875,0.23773178458213806,3
284,0.359375,0.2363993227481842,3
285,0.36328125,0.23487991094589233,3
286,0.3671875,0.23420105874538422,3
287,0.37109375,0.23329982161521912,3
288,0.375,0.2308523952960968,3
289,0.37890625,0.23016488552093506,3
290,0.3828125,0.22841818630695343,3
291,0.38671875,0.22755791246891022,3
292,0.390625,0.2263537049293518,3
293,0.39453125,0.22561848163604736,3
294,0.3984375,0.2231939733028412,3
295,0.40234375,0.22300003468990326,3
296,0.40625,0.22070935368537903,3
297,0.41015625,0.2201753705739975,3
298,0.4140625,0.21854625642299652,3
299,0.41796875,0.21717524528503418,3
300,0.421875,0.2161828577518463,3
301,0.42578125,0.21460172533988953,3
302,0.4296875,0.21430152654647827,3
303,0.43359375,0.21355417370796204,3
304,0.4375,0.21293824911117554,3
305,0.44140625,0.2119472324848175,3
306,0.4453125,0.2107454091310501,3
307,0.44921875,0.20930194854736328,3
308,0.453125,0.2088683843612671,3
309,0.45703125,0.20737934112548828,3
310,0.4609375,0.20657745003700256,3
311,0.46484375,0.20498107373714447,3
312,0.46875,0.20410604774951935,3
313,0.47265625,0.20162618160247803,3
314,0.4765625,0.20070786774158478,3
315,0.48046875,0.1998327076435089,3
316,0.484375,0.1995888501405716,3
317,0.48828125,0.19931644201278687,3
318,0.4921875,0.1974475383758545,3
319,0.49609375,0.19694562256336212,3
320,0.5,0.19551372528076172,3
321,0.50390625,0.1943347156047821,3
322,0.5078125,0.19233548641204834,3
323,0.51171875,0.1915261596441269,3
324,0.515625,0.19039782881736755,3
325,0.51953125,0.18936540186405182,3
326,0.5234375,0.18923424184322357,3
327,0.52734375,0.18902146816253662,3
328,0.53125,0.18798014521598816,3
329,0.53515625,0.1871841847896576,3
330,0.5390625,0.18593363463878632,3
331,0.54296875,0.18559205532073975,3
332,0.546875,0.1845914125442505,3
333,0.55078125,0.18348726630210876,3
334,0.5546875,0.18319325149059296,3
335,0.55859375,0.18246570229530334,3
336,0.5625,0.18174481391906738,3
337,0.56640625,0.18099956214427948,3
338,0.5703125,0.17950178682804108,3
339,0.57421875,0.17882788181304932,3
340,0.578125,0.17819978296756744,3
341,0.58203125,0.17687512934207916,3
342,0.5859375,0.1763104349374771,3
343,0.58984375,0.17467422783374786,3
344,0.59375,0.17432285845279694,3
345,0.59765625,0.17328274250030518,3
346,0.6015625,0.17227551341056824,3
347,0.60546875,0.17081661522388458,3
348,0.609375,0.17056310176849365,3
349,0.61328125,0.16946764290332794,3
350,0.6171875,0.1693645715713501,3
351,0.62109375,0.16812004148960114,3
352,0.625,0.16662494838237762,3
353,0.62890625,0.16475164890289307,3
354,0.6328125,0.16391365230083466,3
355,0.63671875,0.1635494828224182,3
356,0.640625,0.16294699907302856,3
357,0.64453125,0.16227197647094727,3
358,0.6484375,0.1611674427986145,3
359,0.65234375,0.1609598696231842,3
360,0.65625,0.16011078655719757,3
361,0.66015625,0.15955670177936554,3
362,0.6640625,0.15821847319602966,3
363,0.66796875,0.15752330422401428,3
364,0.671875,0.1571662873029709,3
365,0.67578125,0.15642288327217102,3
366,0.6796875,0.15551894903182983,3
367,0.68359375,0.15425096452236176,3
368,0.6875,0.15291687846183777,3
369,0.69140625,0.15255527198314667,3
370,0.6953125,0.15235376358032227,3
371,0.69921875,0.15187877416610718,3
372,0.703125,0.15120922029018402,3
373,0.70703125,0.14961320161819458,3
374,0.7109375,0.1490931659936905,3
375,0.71484375,0.14782004058361053,3
376,0.71875,0.14723151922225952,3
377,0.72265625,0.1468505859375,3
378,0.7265625,0.14623762667179108,3
379,0.73046875,0.14548587799072266,3
380,0.734375,0.14460457861423492,3
381,0.73828125,0.14433196187019348,3
382,0.7421875,0.1421860307455063,3
383,0.74609375,0.1420922428369522,3
384,0.75,0.14164599776268005,3
385,0.75390625,0.14061382412910461,3
386,0.7578125,0.14013661444187164,3
387,0.76171875,0.13915063440799713,3
388,0.765625,0.13867823779582977,3
389,0.76953125,0.13801799714565277,3
390,0.7734375,0.13688960671424866,3
391,0.77734375,0.13601894676685333,3
392,0.78125,0.13469427824020386,3
393,0.78515625,0.13406628370285034,3
394,0.7890625,0.1333438903093338,3
395,0.79296875,0.13308453559875488,3
396,0.796875,0.13228537142276764,3
397,0.80078125,0.13167227804660797,3
398,0.8046875,0.1301354169845581,3
399,0.80859375,0.12945929169654846,3
400,0.8125,0.1291930228471756,3
401,0.81640625,0.1282234638929367,3
402,0.8203125,0.1279313564300537,3
403,0.82421875,0.1269371211528778,3
404,0.828125,0.1264304220676422,3
405,0.83203125,0.1253848671913147,3
406,0.8359375,0.12527523934841156,3
407,0.83984375,0.1244625598192215,3
408,0.84375,0.12419633567333221,3
409,0.84765625,0.12224242091178894,3
410,0.8515625,0.1221223771572113,3
411,0.85546875,0.12154283374547958,3
412,0.859375,0.11991280317306519,3
413,0.86328125,0.11951352655887604,3
414,0.8671875,0.11736766248941422,3
415,0.87109375,0.11676055192947388,3
416,0.875,0.11639304459095001,3
417,0.87890625,0.11601361632347107,3
418,0.8828125,0.11429368704557419,3
419,0.88671875,0.11318694055080414,3
420,0.890625,0.11192285269498825,3
421,0.89453125,0.1114329844713211,3
422,0.8984375,0.11083026230335236,3
423,0.90234375,0.11005963385105133,3
424,0.90625,0.10941784828901291,3
425,0.91015625,0.10834700614213943,3
426,0.9140625,0.10669726133346558,3
427,0.91796875,0.10630802065134048,3
428,0.921875,0.1055552288889885,3
429,0.92578125,0.10507136583328247,3
430,0.9296875,0.10344748944044113,3
431,0.93359375,0.10246960073709488,3
432,0.9375,0.10054852813482285,3
433,0.94140625,0.10004958510398865,3
434,0.9453125,0.09913165867328644,3
435,0.94921875,0.09710086137056351,3
436,0.953125,0.0954248234629631,3
437,0.95703125,0.0941820964217186,3
438,0.9609375,0.09228218346834183,3
439,0.96484375,0.09157049655914307,3
440,0.96875,0.0891173928976059,3
441,0.97265625,0.08795036375522614,3
442,0.9765625,0.08730387687683105,3
443,0.98046875,0.08305017650127411,3
444,0.984375,0.07825431227684021,3
445,0.98828125,0.07224217802286148,3
446,0.9921875,0.06439511477947235,3
447,0.99609375,0.05747821927070618,3
448,0.0,1.0,4
449,0.001953125,0.9450184106826782,4
450,0.00390625,0.9284321069717407,4
451,0.005859375,0.8815434575080872,4
452,0.0078125,0.8731778264045715,4
453,0.009765625,0.854147732257843,4
454,0.01171875,0.8469878435134888,4
455,0.013671875,0.8445155620574951,4
456,0.015625,0.8357808589935303,4
457,0.017578125,0.8342118263244629,4
458,0.01953125,0.8294098973274231,4
459,0.021484375,0.8217019438743591,4
460,0.0234375,0.8190720081329346,4
461,0.025390625,0.8096820712089539,4
462,0.02734375,0.808773934841156,4
463,0.029296875,0.8079793453216553,4
464,0.03125,0.8021228909492493,4
465,0.033203125,0.800214409828186,4
466,0.03515625,0.7982855439186096,4
467,0.037109375,0.7909983396530151,4
468,0.0390625,0.7887527346611023,4
469,0.041015625,0.7848103046417236,4
470,0.04296875,0.7826022505760193,4
471,0.044921875,0.7792136073112488,4
472,0.046875,0.7769479155540466,4
473,0.048828125,0.7756379246711731,4
474,0.05078125,0.7712752819061279,4
475,0.052734375,0.7681922912597656,4
476,0.0546875,0.7648946046829224,4
477,0.056640625,0.7616305947303772,4
478,0.05859375,0.7588797807693481,4
479,0.060546875,0.7565577626228333,4
480,0.0625,0.7545859217643738,4
481,0.064453125,0.7511419057846069,4
482,0.06640625,0.7482706308364868,4
483,0.068359375,0.7472885251045227,4
484,0.0703125,0.7437740564346313,4
485,0.072265625,0.7428415417671204,4
486,0.07421875,0.7389968633651733,4
487,0.076171875,0.7386108040809631,4
488,0.078125,0.7352480292320251,4
489,0.080078125,0.7341107130050659,4
490,0.08203125,0.732573390007019,4
491,0.083984375,0.7287333607673645,4
492,0.0859375,0.7274693846702576,4
493,0.087890625,0.7249597907066345,4
494,0.08984375,0.7235225439071655,4
495,0.091796875,0.7225960493087769,4
496,0.09375,0.7210597991943359,4
497,0.095703125,0.717177152633667,4
498,0.09765625,0.7155429720878601,4
499,0.099609375,0.7150366306304932,4
500,0.1015625,0.7119603753089905,4
501,0.103515625,0.7073114514350891,4
502,0.10546875,0.7069281339645386,4
503,0.107421875,0.7048835754394531,4
504,0.109375,0.7033656239509583,4
505,0.111328125,0.7004980444908142,4
506,0.11328125,0.6990863084793091,4
507,0.115234375,0.695121705532074,4
508,0.1171875,0.6921685934066772,4
509,0.119140625,0.6906057000160217,4
510,0.12109375,0.6899532675743103,4
511,0.123046875,0.6895171403884888,4
512,0.125,0.689034104347229,4
513,0.126953125,0.6856440305709839,4
514,0.12890625,0.6828396916389465,4
515,0.130859375,0.6823251843452454,4
516,0.1328125,0.6795551180839539,4
517,0.134765625,0.6761261224746704,4
518,0.13671875,0.6756241917610168,4
519,0.138671875,0.674435555934906,4
520,0.140625,0.6739444732666016,4
521,0.142578125,0.6704556345939636,4
522,0.14453125,0.667665421962738,4
523,0.146484375,0.6650388240814209,4
524,0.1484375,0.6638256907463074,4
525,0.150390625,0.6618718504905701,4
526,0.15234375,0.6608961224555969,4
527,0.154296875,0.6587990522384644,4
528,0.15625,0.6579930186271667,4
529,0.158203125,0.6550811529159546,4
530,0.16015625,0.6528770327568054,4
531,0.162109375,0.6516435742378235,4
532,0.1640625,0.6493307948112488,4
533,0.166015625,0.6486093997955322,4
534,0.16796875,0.6474084258079529,4
535,0.169921875,0.6428985595703125,4
536,0.171875,0.640692949295044,4
537,0.173828125,0.6393168568611145,4
538,0.17578125,0.6386045217514038,4
539,0.177734375,0.637195885181427,4
540,0.1796875,0.6358715891838074,4
541,0.181640625,0.6338425874710083,4
542,0.18359375,0.6314053535461426,4
543,0.185546875,0.6298362016677856,4
544,0.1875,0.6270798444747925,4
545,0.189453125,0.6263916492462158,4
546,0.19140625,0.6230056881904602,4
547,0.193359375,0.6213220357894897,4
548,0.1953125,0.6196671724319458,4
549,0.197265625,0.6171712279319763,4
550,0.19921875,0.616386890411377,4
551,0.201171875,0.6127008199691772,4
552,0.203125,0.6103124618530273,4
553,0.205078125,0.609911322593689,4
554,0.20703125,0.6082720756530762,4
555,0.208984375,0.6068201065063477,4
556,0.2109375,0.6065333485603333,4
557,0.212890625,0.6049773693084717,4
558,0.21484375,0.6009734869003296,4
559,0.216796875,0.5995303988456726,4
560,0.21875,0.5984660387039185,4
561,0.220703125,0.5979897379875183,4
562,0.22265625,0.5957518815994263,4
563,0.224609375,0.5934786200523376,4
564,0.2265625,0.5910839438438416,4
565,0.228515625,0.5890731811523438,4
566,0.23046875,0.5877878069877625,4
567,0.232421875,0.5856347680091858,4
568,0.234375,0.5835285186767578,4
569,0.236328125,0.5820906758308411,4
570,0.23828125,0.5804874300956726,4
571,0.240234375,0.579435408115387,4
572,0.2421875,0.5777103900909424,4
573,0.244140625,0.5755213499069214,4
574,0.24609375,0.5741888880729675,4
575,0.248046875,0.5728598833084106,4
576,0.25,0.5712339878082275,4
577,0.251953125,0.569382905960083,4
578,0.25390625,0.568182110786438,4
579,0.255859375,0.5646585822105408,4
580,0.2578125,0.5637590289115906,4
581,0.259765625,0.5620034337043762,4
582,0.26171875,0.5608674883842468,4
583,0.263671875,0.5587404370307922,4
584,0.265625,0.5560178756713867,4
585,0.267578125,0.5549694299697876,4
586,0.26953125,0.5532967448234558,4
587,0.271484375,0.5522778630256653,4
588,0.2734375,0.5491246581077576,4
589,0.275390625,0.5470810532569885,4
590,0.27734375,0.5452665090560913,4
591,0.279296875,0.5446766018867493,4
592,0.28125,0.543061375617981,4
593,0.283203125,0.5415464043617249,4
594,0.28515625,0.541392982006073,4
595,0.287109375,0.5388433337211609,4
596,0.2890625,0.5372138023376465,4
597,0.291015625,0.5360275506973267,4
598,0.29296875,0.5348783731460571,4
599,0.294921875,0.5330676436424255,4
600,0.296875,0.5319088697433472,4
601,0.298828125,0.5286949872970581,4
602,0.30078125,0.5268545746803284,4
603,0.302734375,0.5260394811630249,4
604,0.3046875,0.5241315364837646,4
605,0.306640625,0.5239410400390625,4
606,0.30859375,0.5201442837715149,4
607,0.310546875,0.5187742710113525,4
608,0.3125,0.516599714756012,4
609,0.314453125,0.5160526633262634,4
610,0.31640625,0.5135012269020081,4
611,0.318359375,0.5121464133262634,4
612,0.3203125,0.5110344290733337,4
613,0.322265625,0.5085012912750244,4
614,0.32421875,0.5047131776809692,4
615,0.326171875,0.5034024119377136,4
616,0.328125,0.5012848973274231,4
617,0.330078125,0.4993390440940857,4
618,0.33203125,0.49919718503952026,4
619,0.333984375,0.4970236122608185,4
620,0.3359375,0.493550568819046,4
621,0.337890625,0.4915931522846222,4
622,0.33984375,0.4897530674934387,4
623,0.341796875,0.4891403615474701,4
624,0.34375,0.4864009916782379,4
625,0.345703125,0.48511746525764465,4
626,0.34765625,0.48446744680404663,4
627,0.349609375,0.4824086129665375,4
628,0.3515625,0.4796624481678009,4
629,0.353515625,0.4757000505924225,4
630,0.35546875,0.4749305248260498,4
631,0.357421875,0.4735811948776245,4
632,0.359375,0.4715035855770111,4
633,0.361328125,0.4694472849369049,4
634,0.36328125,0.4665725529193878,4
635,0.365234375,0.4653792381286621,4
636,0.3671875,0.4635256826877594,4
637,0.369140625,0.4615333676338196,4
638,0.37109375,0.46144944429397583,4
639,0.373046875,0.4593918025493622,4
640,0.375,0.4569767117500305,4
641,0.376953125,0.45602867007255554,4
642,0.37890625,0.4543108642101288,4
643,0.380859375,0.4533049464225769,4
644,0.3828125,0.4515039026737213,4
645,0.384765625,0.4484086036682129,4
646,0.38671875,0.4473241865634918,4
647,0.388671875,0.4453018307685852,4
648,0.390625,0.44434282183647156,4
649,0.392578125,0.4405769109725952,4
650,0.39453125,0.4397600293159485,4
651,0.396484375,0.43813076615333557,4
652,0.3984375,0.4362587332725525,4
653,0.400390625,0.43419286608695984,4
654,0.40234375,0.4331203103065491,4
655,0.404296875,0.43164584040641785,4
656,0.40625,0.4280424118041992,4
657,0.408203125,0.42616769671440125,4
658,0.41015625,0.424759179353714,4
659,0.412109375,0.4236692488193512,4
660,0.4140625,0.4218286871910095,4
661,0.416015625,0.4180554747581482,4
662,0.41796875,0.4175167381763458,4
663,0.419921875,0.4146629571914673,4
664,0.421875,0.41316527128219604,4
665,0.423828125,0.41199344396591187,4
666,0.42578125,0.40963995456695557,4
667,0.427734375,0.4074978828430176,4
668,0.4296875,0.4067807197570801,4
669,0.431640625,0.4057141840457916,4
670,0.43359375,0.4034799635410309,4
671,0.435546875,0.40210336446762085,4
672,0.4375,0.39853981137275696,4
673,0.439453125,0.39778804779052734,4
674,0.44140625,0.3968048691749573,4
675,0.443359375,0.39550143480300903,4
676,0.4453125,0.39327874779701233,4
677,0.447265625,0.391035258769989,4
678,0.44921875,0.3890412449836731,4
679,0.451171875,0.387553334236145,4
680,0.453125,0.38369688391685486,4
681,0.455078125,0.38286709785461426,4
682,0.45703125,0.38067862391471863,4
683,0.458984375,0.380020409822464,4
684,0.4609375,0.37776339054107666,4
685,0.462890625,0.37654823064804077,4
686,0.46484375,0.3700913190841675,4
687,0.466796875,0.36949247121810913,4
688,0.46875,0.36772388219833374,4
689,0.470703125,0.3668323755264282,4
690,0.47265625,0.36628493666648865,4
691,0.474609375,0.36325564980506897,4
692,0.4765625,0.36085695028305054,4
693,0.478515625,0.3575665354728699,4
694,0.48046875,0.35736048221588135,4
695,0.482421875,0.35544687509536743,4
696,0.484375,0.35405126214027405,4
697,0.486328125,0.353203684091568,4
698,0.48828125,0.3509896397590637,4
699,0.490234375,0.34954559803009033,4
700,0.4921875,0.3461601734161377,4
701,0.494140625,0.34535425901412964,4
702,0.49609375,0.3442462980747223,4
703,0.498046875,0.3416488468647003,4
704,0.5,0.3409064710140228,4
705,0.501953125,0.3388005197048187,4
706,0.50390625,0.3362734615802765,4
707,0.505859375,0.3349149525165558,4
708,0.5078125,0.33401182293891907,4
709,0.509765625,0.33291134238243103,4
710,0.51171875,0.32990261912345886,4
711,0.513671875,0.32971590757369995,4
712,0.515625,0.32650846242904663,4
713,0.517578125,0.32463565468788147,4
714,0.51953125,0.3240596652030945,4
715,0.521484375,0.3221709430217743,4
716,0.5234375,0.31929901242256165,4
717,0.525390625,0.31610482931137085,4
718,0.52734375,0.31440120935440063,4
719,0.529296875,0.31215837597846985,4
720,0.53125,0.311482310295105,4
721,0.533203125,0.30848315358161926,4
722,0.53515625,0.30761924386024475,4
723,0.537109375,0.3070361912250519,4
724,0.5390625,0.30576130747795105,4
725,0.541015625,0.30382347106933594,4
726,0.54296875,0.3007528781890869,4
727,0.544921875,0.29897329211235046,4
728,0.546875,0.2983987629413605,4
729,0.548828125,0.2976049780845642,4
730,0.55078125,0.2934897840023041,4
731,0.552734375,0.2920898497104645,4
732,0.5546875,0.28919729590415955,4
733,0.556640625,0.28752028942108154,4
734,0.55859375,0.28611189126968384,4
735,0.560546875,0.2837406098842621,4
736,0.5625,0.283629834651947,4
737,0.564453125,0.2807890772819519,4
738,0.56640625,0.2799256145954132,4
739,0.568359375,0.2785314917564392,4
740,0.5703125,0.27616584300994873,4
741,0.572265625,0.2753179669380188,4
742,0.57421875,0.27429887652397156,4
743,0.576171875,0.27266520261764526,4
744,0.578125,0.27239951491355896,4
745,0.580078125,0.27012255787849426,4
746,0.58203125,0.2690426707267761,4
747,0.583984375,0.26685377955436707,4
748,0.5859375,0.2629026770591736,4
749,0.587890625,0.2621873915195465,4
750,0.58984375,0.2577371597290039,4
751,0.591796875,0.257097452878952,4
